time,buyer,seller,price,size,currency,symbol,sector,bid,ask
01:03.5,j.freeman@sorrel.com,thistle@janestreetcap.com,2374.26,13442,GBX,RDSB.L,Basic Materials,2374.26,2378.39
01:03.5,m.atherton@scottishwidows.com,j.amstell@bridgewater.com,803.94,25452,GBX,MDC.L,Healthcare,800.73,803.94
01:03.7,k.c.cooper@aspectcapital.com,a.j.johnson@johnsonandfinnemore.com,673.66,14342,GBX,SGE.L,Technology,671.6,675.45
01:03.8,a.j.johnson@johnsonandfinnemore.com,u.farooq@tibratrading.com,4737.03,21857,GBX,BATS.L,Consumer Goods,4735.02,4737.03
01:04.2,a.clare@sorrel.com,n.a.choudhury@oxam.org,485.48,26714,GBX,IAG.L,Services,485.3,489.09
01:04.3,k.c.cooper@aspectcapital.com,a.m.forex@fenchurchst.com,527.28,49742,GBX,CPI.L,Services,522.97,527.28
01:04.3,s.benson@bridgewater.com,j.newbury@citadel.com,953.41,22834,GBX,BAB.L,Industrial Goods,950.88,954.84
01:04.4,w.cromwell@aspectcapital.com,j.newbury@citadel.com,358.61,38419,GBX,DC.L,Consumer Goods,354.25,358.61
01:04.7,carlee.c@invensys.com,a.afzal@rochdaleassets.com,478.53,27380,GBX,MERL.L,Other,478.51,482.87
01:04.8,locke@rochdaleassets.com,w.hastings@bridgewater.com,709.6,20944,GBX,III.L,Financial,709.6,709.93
01:04.8,u.farooq@tibratrading.com,carlee.c@invensys.com,1603.49,33318,GBX,GSK.L,Healthcare,1598.95,1603.49
01:04.9,m.corrigan@jlb.com,m.atherton@scottishwidows.com,1246.72,30401,GBX,SN.L,Healthcare,1242.38,1246.72
01:04.9,tabby.dowd@janestreetcap.com,rudyard.smithies@citadel.com,3314.13,32700,GBX,RIO.L,Basic Materials,3314.13,3314.13
01:05.0,n.ainsworth@vinvest.com,s.withers@oxam.org,965.02,33652,GBX,NG.L,Utilities,965.02,965.02
01:05.1,j.freeman@sorrel.com,rudyard.smithies@citadel.com,2152.45,35998,GBX,BNZL.L,Services,2150.01,2152.45
01:05.3,d.bristol@moma.com,w.tuffnell@janestreetcap.com,626.56,22666,GBX,BA.L,Industrial Goods,622.53,626.56
01:05.3,m.harding@vinvest.com,a.braxton@vinvest.com,1030.81,22615,GBX,LAND.L,Financial,1030.81,1030.81
01:05.3,j.amstell@bridgewater.com,n.ainsworth@vinvest.com,241.26,47689,GBX,MRW.L,Consumer Goods,238.51,242.72
01:05.4,l.lee@moma.com,a.afzal@rochdaleassets.com,1963.78,17394,GBX,WPP.L,Services,1959.39,1963.78
01:05.4,m.corrigan@jlb.com,j.amstell@bridgewater.com,1749.06,20498,GBX,CCH.L,Consumer Goods,1749.06,1753.07
01:05.4,m.corrigan@jlb.com,j.freeman@sorrel.com,478.05,14555,GBX,AV.L,Financial,478.05,481.81
01:05.5,m.hen@aspectcapital.com,w.cromwell@aspectcapital.com,3776.17,18196,GBX,IHG.L,Services,3771.9,3776.17
01:05.5,m.harding@vinvest.com,m.corrigan@jlb.com,1586.75,26122,GBX,EXPN.L,Services,1586.75,1588.15
01:05.5,w.hastings@bridgewater.com,w.tuffnell@janestreetcap.com,1823.24,47799,GBX,HIK.L,Healthcare,1823.24,1823.24
01:05.6,manimal@jlb.com,a.braxton@vinvest.com,1369.17,27844,GBX,FRES.L,Basic Materials,1369.17,1369.17
01:05.8,m.harding@vinvest.com,n.a.choudhury@oxam.org,980.95,24660,GBX,NG.L,Utilities,976.59,980.95
01:05.8,u.farooq@tibratrading.com,carlee.c@invensys.com,274.93,24067,GBX,INTU.L,Other,274.93,279.01
01:05.9,k.c.cooper@aspectcapital.com,carlee.c@invensys.com,3360.15,19708,GBX,CRDA.L,Industrial Goods,3356.96,3360.15
01:05.9,j.amstell@bridgewater.com,p.greyling@fenchurchst.com,212.17,23154,GBX,OML.L,Financial,212.03,215.88
01:05.9,j.amstell@bridgewater.com,a.clare@sorrel.com,235.63,8217,GBX,CTEC.L,Healthcare,235.63,239.66
01:06.1,a.smith@fenchurchst.com,m.atherton@scottishwidows.com,526.45,28927,GBX,BP.L,Basic Materials,524.11,526.45
01:06.1,a.m.forex@fenchurchst.com,locke@rochdaleassets.com,1005.13,27020,GBX,SKY.L,Other,1002.93,1005.13
01:06.1,s.chapman@jlb.com,j.amstell@bridgewater.com,1945.02,55372,GBX,PSN.L,Industrial Goods,1945.02,1948.88
01:06.4,a.braxton@vinvest.com,a.j.johnson@johnsonandfinnemore.com,1289.43,30246,GBX,HL.L,Financial,1289.43,1289.43
01:06.4,a.braxton@vinvest.com,l.lee@moma.com,3126.34,71892,GBX,SDR.L,Financial,3123.83,3126.34
01:06.4,larabourne@rochdaleassets.com,a.j.johnson@johnsonandfinnemore.com,349.53,22548,GBX,KGF.L,Services,349.53,353.42
01:06.5,j.amstell@bridgewater.com,m.grein@tibratrading.com,3717.73,26924,GBX,IHG.L,Services,3717.73,3717.73
01:06.6,a.clare@sorrel.com,s.hedgewick@janestreetcap.com,4539.79,31310,GBX,SHP.L,Healthcare,4539.79,4540.72
01:06.6,w.cromwell@aspectcapital.com,d.bristol@moma.com,3667.97,20353,GBX,IHG.L,Services,3667.97,3670.37
01:06.8,w.tuffnell@janestreetcap.com,rudyard.smithies@citadel.com,1127.26,20085,GBX,TUI.L,Other,1127.26,1131.23
01:06.8,manimal@jlb.com,a.braxton@vinvest.com,4159.9,49390,GBX,WTB.L,Services,4156.33,4159.9
01:06.9,m.corrigan@jlb.com,j.newbury@citadel.com,519.22,26438,GBX,BDEV.L,Industrial Goods,519.22,519.22
01:07.3,tabby.dowd@janestreetcap.com,a.m.forex@fenchurchst.com,2138.78,23748,GBX,BNZL.L,Services,2136.03,2138.78
01:07.3,sam.goldwing@sorrel.com,carlee.c@invensys.com,489.17,47242,GBX,AV.L,Financial,485.33,489.17
01:07.3,n.ainsworth@vinvest.com,larabourne@rochdaleassets.com,2257.96,29483,GBX,SVT.L,Utilities,2253.85,2257.96
01:07.4,locke@rochdaleassets.com,zach@invensys.com,1354.29,20824,GBX,FRES.L,Basic Materials,1354.29,1354.29
01:07.7,rudyard.smithies@citadel.com,sam.goldwing@sorrel.com,681.81,37714,GBX,RR.L,Industrial Goods,680.97,681.81
01:07.8,m.atherton@scottishwidows.com,d.bristol@moma.com,1526.43,13977,GBX,BRBY.L,Consumer Goods,1526.43,1530.46
01:08.0,j.newbury@citadel.com,u.farooq@tibratrading.com,699.64,37206,GBX,STAN.L,Financial,699.64,699.64
01:08.1,n.a.choudhury@oxam.org,l.lee@moma.com,321.07,21811,GBX,GLEN.L,Basic Materials,321.07,321.07
01:08.1,l.lee@moma.com,larabourne@rochdaleassets.com,1564.93,24661,GBX,BRBY.L,Consumer Goods,1564.93,1566.07
01:08.3,tabby.dowd@janestreetcap.com,w.tuffnell@janestreetcap.com,1547.88,37185,GBX,GSK.L,Healthcare,1547.88,1552.12
01:08.5,t.barton@knightcapital.com,s.chapman@jlb.com,231.01,21815,GBX,BARC.L,Financial,229.85,233.89
01:08.6,a.smith@fenchurchst.com,w.tuffnell@janestreetcap.com,2186.1,14139,GBX,SVT.L,Utilities,2186.1,2190.05
01:08.7,j.newbury@citadel.com,n.ainsworth@vinvest.com,1520.95,22400,GBX,SMIN.L,Industrial Goods,1520.1,1523.92
01:08.8,s.hedgewick@janestreetcap.com,a.clare@sorrel.com,3287.77,11927,GBX,RIO.L,Basic Materials,3287.77,3287.77
01:08.8,m.grein@tibratrading.com,u.farooq@tibratrading.com,1442.83,31390,GBX,BLT.L,Basic Materials,1442.83,1446.18
01:08.8,a.m.forex@fenchurchst.com,s.hedgewick@janestreetcap.com,350.98,47508,GBX,DLG.L,Financial,347.15,350.98
01:08.9,warford.benson@tibratrading.com,a.m.forex@fenchurchst.com,2534.24,10794,GBX,ABF.L,Consumer Goods,2534.24,2534.54
01:09.1,s.benson@bridgewater.com,u.farooq@tibratrading.com,334.96,26847,GBX,DLG.L,Financial,334.96,338.66
01:09.1,a.m.forex@fenchurchst.com,warford.benson@tibratrading.com,1740,32378,GBX,MNDI.L,Consumer Goods,1740,1743.82
01:09.3,m.atherton@scottishwidows.com,s.chapman@jlb.com,788.34,26295,GBX,MDC.L,Healthcare,788.34,792.22
01:09.3,w.hastings@bridgewater.com,m.atherton@scottishwidows.com,706.03,11084,GBX,III.L,Financial,706.03,706.03
01:09.5,j.newbury@citadel.com,m.harding@vinvest.com,684.04,13535,GBX,STAN.L,Financial,684.04,685.05
01:09.5,a.m.forex@fenchurchst.com,carlee.c@invensys.com,577.16,44312,GBX,RSA.L,Financial,574.36,578.51
01:09.9,m.atherton@scottishwidows.com,a.smith@fenchurchst.com,1043.14,9702,GBX,LAND.L,Financial,1041.14,1043.14
01:10.0,m.grein@tibratrading.com,locke@rochdaleassets.com,210.96,51285,GBX,VOD.L,Technology,210.96,215.03
01:10.0,d.bristol@moma.com,m.hen@aspectcapital.com,234.77,26177,GBX,MRW.L,Consumer Goods,234.77,234.77
01:10.1,s.withers@oxam.org,a.smith@fenchurchst.com,951.76,28622,GBX,NG.L,Utilities,949.85,954.09
01:10.6,warford.benson@tibratrading.com,locke@rochdaleassets.com,2182.01,18819,GBX,SKG.L,Industrial Goods,2182.01,2182.01
01:10.7,m.hen@aspectcapital.com,s.hedgewick@janestreetcap.com,613.38,23615,GBX,BA.L,Industrial Goods,613.19,617.07
01:10.9,k.c.cooper@aspectcapital.com,m.hen@aspectcapital.com,1145.83,19741,GBX,TUI.L,Other,1145.83,1145.83
01:10.9,s.chapman@jlb.com,w.tuffnell@janestreetcap.com,1470.08,22423,GBX,BLT.L,Basic Materials,1468.45,1470.08
01:11.2,u.farooq@tibratrading.com,j.freeman@sorrel.com,1553.3,32544,GBX,BRBY.L,Consumer Goods,1553.3,1555.33
01:11.3,a.j.johnson@johnsonandfinnemore.com,u.abduallatif@janestreetcap.com,2145.87,25469,GBX,DGE.L,Consumer Goods,2145.87,2149.77
01:11.5,s.benson@bridgewater.com,u.farooq@tibratrading.com,2396.78,29522,GBX,RDSB.L,Basic Materials,2392.79,2396.78
01:11.6,m.corrigan@jlb.com,carlee.c@invensys.com,504.96,13764,GBX,CPI.L,Services,504.96,507.72
01:11.7,w.hastings@bridgewater.com,m.corrigan@jlb.com,1805.33,14929,GBX,CCH.L,Consumer Goods,1804.68,1808.81
01:11.7,m.hen@aspectcapital.com,tabby.dowd@janestreetcap.com,669.33,37235,GBX,SGE.L,Technology,669.33,670.82
01:11.7,locke@rochdaleassets.com,t.barton@knightcapital.com,6262.38,9573,GBX,DCC.L,Financial,6262.01,6262.38
01:11.8,m.hen@aspectcapital.com,w.cromwell@aspectcapital.com,233.92,17084,GBX,BARC.L,Financial,229.87,233.93
01:11.8,s.hedgewick@janestreetcap.com,s.chapman@jlb.com,1349.13,27922,GBX,AAL.L,Basic Materials,1345.03,1349.13
01:12.1,m.harding@vinvest.com,a.smith@fenchurchst.com,4530.67,22447,GBX,SHP.L,Healthcare,4530.67,4534.66
01:12.2,rudyard.smithies@citadel.com,u.abduallatif@janestreetcap.com,1780.79,45271,GBX,CCH.L,Consumer Goods,1780.79,1784.15
01:12.6,a.smith@fenchurchst.com,u.abduallatif@janestreetcap.com,6662.17,17690,GBX,RB.L,Consumer Goods,6662.17,6663.35
01:12.7,warford.benson@tibratrading.com,thistle@janestreetcap.com,2225.85,10570,GBX,RDSA.L,Basic Materials,2225.85,2225.85
01:12.7,k.c.cooper@aspectcapital.com,m.atherton@scottishwidows.com,1588.85,24974,GBX,EXPN.L,Services,1588.85,1588.85
01:12.8,thistle@janestreetcap.com,a.clare@sorrel.com,489.95,43343,GBX,MERL.L,Other,485.49,489.95
01:12.8,warford.benson@tibratrading.com,u.farooq@tibratrading.com,527.71,24540,GBX,BDEV.L,Industrial Goods,523.47,527.71
01:13.0,m.hen@aspectcapital.com,m.corrigan@jlb.com,6706.02,23378,GBX,RB.L,Consumer Goods,6706.02,6710.1
01:13.0,thistle@janestreetcap.com,manimal@jlb.com,2155.6,30560,GBX,MCRO.L,Technology,2154.24,2155.6
01:13.2,a.afzal@rochdaleassets.com,a.braxton@vinvest.com,998.73,25735,GBX,SKY.L,Other,998.73,998.73
01:13.2,locke@rochdaleassets.com,carlee.c@invensys.com,1157.94,45493,GBX,TUI.L,Other,1154.11,1157.94
01:13.3,j.amstell@bridgewater.com,w.tuffnell@janestreetcap.com,2167.21,17757,GBX,MCRO.L,Technology,2167.21,2167.21
01:13.4,s.chapman@jlb.com,n.a.choudhury@oxam.org,346.3,17816,GBX,DC.L,Consumer Goods,346.3,346.3
01:13.5,j.newbury@citadel.com,k.c.cooper@aspectcapital.com,3592.8,20004,GBX,IMB.L,Consumer Goods,3592.8,3595.76
01:13.6,a.braxton@vinvest.com,tabby.dowd@janestreetcap.com,243,38527,GBX,CTEC.L,Healthcare,240.09,244.22
01:13.7,a.j.johnson@johnsonandfinnemore.com,a.braxton@vinvest.com,549.71,40169,GBX,HMSO.L,Financial,549.71,553.85
01:13.8,m.atherton@scottishwidows.com,a.clare@sorrel.com,1314.92,6290,GBX,HL.L,Financial,1312.51,1314.92
01:13.9,n.ainsworth@vinvest.com,a.m.forex@fenchurchst.com,1782.19,52366,GBX,MNDI.L,Consumer Goods,1782.14,1782.19
01:13.9,tabby.dowd@janestreetcap.com,m.atherton@scottishwidows.com,2128.35,10770,GBX,BNZL.L,Services,2124.44,2128.35
01:13.9,j.freeman@sorrel.com,a.braxton@vinvest.com,231.5,26425,GBX,MRW.L,Consumer Goods,231.5,234.71
01:14.0,larabourne@rochdaleassets.com,t.barton@knightcapital.com,1035.61,23266,GBX,LAND.L,Financial,1031.49,1035.61
01:14.2,u.abduallatif@janestreetcap.com,locke@rochdaleassets.com,519.95,19843,GBX,BP.L,Basic Materials,516.93,520.75
01:14.5,w.cromwell@aspectcapital.com,s.withers@oxam.org,1498.67,25631,GBX,SMIN.L,Industrial Goods,1498.67,1498.67
01:14.7,sam.goldwing@sorrel.com,p.greyling@fenchurchst.com,471.78,34069,GBX,AV.L,Financial,471.78,471.78
01:14.8,m.atherton@scottishwidows.com,locke@rochdaleassets.com,199.75,13542,GBX,ITV.L,Services,199.75,199.75
01:14.9,zach@invensys.com,n.a.choudhury@oxam.org,2114.48,18230,GBX,BNZL.L,Services,2114.48,2117.61
01:14.9,m.hen@aspectcapital.com,m.harding@vinvest.com,6255.76,21402,GBX,DCC.L,Financial,6251.76,6255.76
01:15.1,l.lee@moma.com,sam.goldwing@sorrel.com,1415.16,12330,GBX,CPG.L,Services,1415.16,1415.16
01:15.4,j.freeman@sorrel.com,l.lee@moma.com,1466.46,17962,GBX,BLT.L,Basic Materials,1466.46,1466.46
01:15.5,w.tuffnell@janestreetcap.com,a.smith@fenchurchst.com,1601.08,39725,GBX,GSK.L,Healthcare,1596.87,1601.08
01:15.6,m.grein@tibratrading.com,s.chapman@jlb.com,2138.56,28545,GBX,BNZL.L,Services,2137.16,2138.56
01:15.6,n.ainsworth@vinvest.com,a.smith@fenchurchst.com,221.96,23695,GBX,VOD.L,Technology,219.51,221.96
01:15.8,t.barton@knightcapital.com,u.farooq@tibratrading.com,1764.02,25887,GBX,ADM.L,Financial,1764.02,1764.02
01:16.0,u.abduallatif@janestreetcap.com,w.cromwell@aspectcapital.com,232.86,28352,GBX,CTEC.L,Healthcare,232.86,236.87
01:16.0,m.atherton@scottishwidows.com,tabby.dowd@janestreetcap.com,347.59,25741,GBX,DLG.L,Financial,345.33,349.24
01:16.2,a.braxton@vinvest.com,t.barton@knightcapital.com,516.54,10712,GBX,CPI.L,Services,513.46,517.79
01:16.3,k.c.cooper@aspectcapital.com,warford.benson@tibratrading.com,2234.89,16833,GBX,RDSA.L,Basic Materials,2234.89,2238.38
01:16.3,j.amstell@bridgewater.com,zach@invensys.com,2272.01,35959,GBX,RDSA.L,Basic Materials,2272.01,2276.02
01:16.3,s.chapman@jlb.com,thistle@janestreetcap.com,6861.34,31215,GBX,RB.L,Consumer Goods,6857.48,6861.34
01:16.4,j.freeman@sorrel.com,a.j.johnson@johnsonandfinnemore.com,440.41,44882,GBX,RMG.L,Services,440.41,440.41
01:16.5,u.farooq@tibratrading.com,m.hen@aspectcapital.com,2835.15,34275,GBX,PFG.L,Financial,2835.15,2835.15
01:16.5,u.abduallatif@janestreetcap.com,larabourne@rochdaleassets.com,670.92,20677,GBX,SGE.L,Technology,670.92,670.98
01:16.6,a.m.forex@fenchurchst.com,m.harding@vinvest.com,468.12,9832,GBX,AV.L,Financial,468.12,468.12
01:16.9,manimal@jlb.com,j.freeman@sorrel.com,1352.09,5904,GBX,FRES.L,Basic Materials,1352.09,1352.09
01:16.9,thistle@janestreetcap.com,m.hen@aspectcapital.com,387.71,16192,GBX,BT.A.L,Technology,387.71,391.69
01:16.9,n.a.choudhury@oxam.org,p.greyling@fenchurchst.com,4489.85,21881,GBX,AZN.L,Healthcare,4489.85,4490.77
01:17.0,k.c.cooper@aspectcapital.com,m.grein@tibratrading.com,1482.33,11356,GBX,BLT.L,Basic Materials,1479.6,1482.33
01:17.1,a.j.johnson@johnsonandfinnemore.com,n.a.choudhury@oxam.org,2142.34,15101,GBX,BNZL.L,Services,2142.34,2142.34
01:17.1,m.grein@tibratrading.com,d.bristol@moma.com,3312.65,18990,GBX,RIO.L,Basic Materials,3312.65,3312.65
01:17.2,m.grein@tibratrading.com,thistle@janestreetcap.com,2199.94,32351,GBX,DGE.L,Consumer Goods,2196.52,2199.94
01:17.5,sam.goldwing@sorrel.com,m.hen@aspectcapital.com,808.86,60465,GBX,MDC.L,Healthcare,804.97,808.86
01:17.7,s.withers@oxam.org,larabourne@rochdaleassets.com,199.19,30507,GBX,ITV.L,Services,199.19,201.98
01:17.7,w.tuffnell@janestreetcap.com,m.grein@tibratrading.com,2342.9,33482,GBX,RDSB.L,Basic Materials,2342.9,2342.9
01:18.1,w.cromwell@aspectcapital.com,rudyard.smithies@citadel.com,3166.36,10743,GBX,JMAT.L,Basic Materials,3166.36,3167.98
01:18.2,m.atherton@scottishwidows.com,sam.goldwing@sorrel.com,725.26,35206,GBX,ANTO.L,Basic Materials,725.26,729.62
01:18.2,a.braxton@vinvest.com,m.grein@tibratrading.com,838.94,14299,GBX,PSON.L,Services,835.9,838.94
01:18.2,m.harding@vinvest.com,t.barton@knightcapital.com,1363.34,9252,GBX,FRES.L,Basic Materials,1363.34,1363.34
01:18.4,j.newbury@citadel.com,t.barton@knightcapital.com,1797.8,44538,GBX,ADM.L,Financial,1797.8,1797.8
01:18.4,l.lee@moma.com,s.withers@oxam.org,260.93,28329,GBX,SBRY.L,Consumer Goods,258.81,262.74
01:18.5,a.m.forex@fenchurchst.com,a.braxton@vinvest.com,3630.87,25686,GBX,IMB.L,Consumer Goods,3627,3630.87
01:18.6,carlee.c@invensys.com,m.corrigan@jlb.com,3379.05,31494,GBX,ULVR.L,Consumer Goods,3379.05,3383.12
01:18.7,locke@rochdaleassets.com,carlee.c@invensys.com,935.31,25928,GBX,NG.L,Utilities,935.31,936.79
01:18.7,m.atherton@scottishwidows.com,a.braxton@vinvest.com,524.92,24385,GBX,BP.L,Basic Materials,524.92,524.92
01:18.8,a.smith@fenchurchst.com,tabby.dowd@janestreetcap.com,4733.69,22848,GBX,BATS.L,Consumer Goods,4730.33,4733.69
01:18.8,j.amstell@bridgewater.com,d.bristol@moma.com,228.89,23038,GBX,BARC.L,Financial,228.89,230.82
01:18.9,rudyard.smithies@citadel.com,n.ainsworth@vinvest.com,1825.06,16843,GBX,CCH.L,Consumer Goods,1823.42,1825.06
01:19.0,u.farooq@tibratrading.com,a.afzal@rochdaleassets.com,687.82,18037,GBX,STAN.L,Financial,687.82,691.82
01:19.1,m.atherton@scottishwidows.com,l.lee@moma.com,826.64,22346,GBX,PSON.L,Services,826.64,826.64
01:19.4,s.hedgewick@janestreetcap.com,d.bristol@moma.com,227.83,20973,GBX,BARC.L,Financial,227.83,231.88
01:19.5,m.harding@vinvest.com,w.hastings@bridgewater.com,342.7,5649,GBX,DC.L,Consumer Goods,342.7,345.64
01:19.6,warford.benson@tibratrading.com,p.greyling@fenchurchst.com,211.62,43848,GBX,OML.L,Financial,211.62,211.62
01:19.6,d.bristol@moma.com,s.benson@bridgewater.com,1785.16,27132,GBX,HIK.L,Healthcare,1785.16,1789.1
01:19.6,locke@rochdaleassets.com,a.clare@sorrel.com,574.14,16776,GBX,HMSO.L,Financial,569.78,574.14
01:19.8,s.chapman@jlb.com,t.barton@knightcapital.com,174.87,27419,GBX,TW.L,Industrial Goods,173.04,176.97
01:20.0,a.braxton@vinvest.com,a.smith@fenchurchst.com,3714.73,24118,GBX,IHG.L,Services,3714.73,3714.73
01:20.0,warford.benson@tibratrading.com,j.newbury@citadel.com,344.82,75550,GBX,DC.L,Consumer Goods,344.82,349.15
01:20.0,carlee.c@invensys.com,k.c.cooper@aspectcapital.com,3556.16,16108,GBX,IMB.L,Consumer Goods,3556.16,3559.82
01:20.1,s.withers@oxam.org,larabourne@rochdaleassets.com,1819.25,31916,GBX,CCH.L,Consumer Goods,1814.98,1819.25
01:20.1,d.bristol@moma.com,j.freeman@sorrel.com,6712.48,15831,GBX,RB.L,Consumer Goods,6712.48,6714.02
01:20.2,m.hen@aspectcapital.com,n.ainsworth@vinvest.com,4198.67,21932,GBX,CCL.L,Consumer Goods,4198.67,4202.56
01:20.6,s.chapman@jlb.com,n.ainsworth@vinvest.com,181,36463,GBX,TW.L,Industrial Goods,177.03,181
01:20.6,manimal@jlb.com,m.grein@tibratrading.com,6943.06,30227,GBX,RRS.L,Basic Materials,6943.06,6943.06
01:20.7,m.hen@aspectcapital.com,larabourne@rochdaleassets.com,288.07,52418,GBX,WPG.L,Services,288.07,288.07
01:20.8,u.farooq@tibratrading.com,a.j.johnson@johnsonandfinnemore.com,2184.33,7251,GBX,MCRO.L,Technology,2183.44,2184.33
01:20.8,w.tuffnell@janestreetcap.com,warford.benson@tibratrading.com,6744.43,33127,GBX,RB.L,Consumer Goods,6744.43,6748.67
01:20.9,m.corrigan@jlb.com,thistle@janestreetcap.com,4040.62,18967,GBX,WTB.L,Services,4040.62,4041.06
01:20.9,w.hastings@bridgewater.com,u.abduallatif@janestreetcap.com,896.95,24820,GBX,UU.L,Utilities,896.22,896.95
01:21.0,a.clare@sorrel.com,a.afzal@rochdaleassets.com,1080.93,36909,GBX,STJ.L,Financial,1077.9,1081.81
01:21.2,m.corrigan@jlb.com,a.braxton@vinvest.com,1637.44,15512,GBX,AHT.L,Services,1637.44,1637.44
01:21.3,a.m.forex@fenchurchst.com,a.j.johnson@johnsonandfinnemore.com,352.15,19881,GBX,MKS.L,Consumer Goods,350.88,352.15
01:21.5,d.bristol@moma.com,locke@rochdaleassets.com,2194.54,38131,GBX,SKG.L,Industrial Goods,2194.54,2194.54
01:22.0,rudyard.smithies@citadel.com,n.ainsworth@vinvest.com,558.28,24267,GBX,RSA.L,Financial,558.28,558.28
01:22.1,tabby.dowd@janestreetcap.com,a.clare@sorrel.com,325.71,13387,GBX,GLEN.L,Basic Materials,321.17,325.71
01:22.1,sam.goldwing@sorrel.com,j.amstell@bridgewater.com,676.6,29550,GBX,INF.L,Other,676.6,676.6
01:22.3,u.abduallatif@janestreetcap.com,carlee.c@invensys.com,1361.03,17950,GBX,FRES.L,Basic Materials,1361.03,1364.99
01:22.4,a.smith@fenchurchst.com,j.freeman@sorrel.com,1912.01,30715,GBX,WPP.L,Services,1910.31,1912.01
01:22.4,sam.goldwing@sorrel.com,n.a.choudhury@oxam.org,3620.23,24851,GBX,IMB.L,Consumer Goods,3620.23,3620.23
01:22.5,j.newbury@citadel.com,manimal@jlb.com,470.84,6032,GBX,MERL.L,Other,470.84,471.8
01:22.6,a.smith@fenchurchst.com,m.harding@vinvest.com,2228.88,8606,GBX,SKG.L,Industrial Goods,2228.88,2228.88
01:22.6,m.atherton@scottishwidows.com,n.a.choudhury@oxam.org,665.14,35175,GBX,INF.L,Other,665.14,669.21
01:22.8,m.hen@aspectcapital.com,locke@rochdaleassets.com,244.87,30948,GBX,CTEC.L,Healthcare,240.79,244.87
01:22.8,w.cromwell@aspectcapital.com,a.j.johnson@johnsonandfinnemore.com,3051.48,15418,GBX,SDR.L,Financial,3051.48,3051.48
01:23.1,zach@invensys.com,thistle@janestreetcap.com,1210.21,21024,GBX,SN.L,Healthcare,1210.21,1214.37
01:23.3,p.greyling@fenchurchst.com,l.lee@moma.com,3298.59,40451,GBX,RIO.L,Basic Materials,3298.59,3302.26
01:23.3,rudyard.smithies@citadel.com,t.barton@knightcapital.com,363.24,13000,GBX,DC.L,Consumer Goods,363.24,363.24
01:23.3,d.bristol@moma.com,u.abduallatif@janestreetcap.com,6924.01,36114,GBX,RB.L,Consumer Goods,6922.26,6924.01
01:23.4,carlee.c@invensys.com,a.m.forex@fenchurchst.com,280,18100,GBX,INTU.L,Other,277.01,281.15
01:23.4,rudyard.smithies@citadel.com,t.barton@knightcapital.com,1549.54,31315,GBX,SSE.L,Utilities,1547.38,1551.67
01:23.5,j.newbury@citadel.com,sam.goldwing@sorrel.com,1775.1,31831,GBX,CCH.L,Consumer Goods,1775.1,1775.2
01:23.7,w.tuffnell@janestreetcap.com,n.a.choudhury@oxam.org,275.12,34328,GBX,WPG.L,Services,275.12,279.22
01:23.7,p.greyling@fenchurchst.com,u.farooq@tibratrading.com,240.1,32993,GBX,MRW.L,Consumer Goods,238.7,242.95
01:23.8,carlee.c@invensys.com,a.j.johnson@johnsonandfinnemore.com,237.02,10667,GBX,MRW.L,Consumer Goods,237.02,237.02
01:23.9,warford.benson@tibratrading.com,a.afzal@rochdaleassets.com,936.6,51041,GBX,NG.L,Utilities,936.6,940.8
01:23.9,s.benson@bridgewater.com,m.atherton@scottishwidows.com,2834.1,41798,GBX,CRH.L,Industrial Goods,2834.1,2837.93
01:24.1,m.atherton@scottishwidows.com,j.amstell@bridgewater.com,200.24,30880,GBX,TSCO.L,Consumer Goods,200.24,203.78
01:24.2,a.clare@sorrel.com,m.hen@aspectcapital.com,2829.14,18928,GBX,LSE.L,Financial,2829.14,2829.14
01:24.2,zach@invensys.com,s.chapman@jlb.com,1115.34,18984,GBX,TUI.L,Other,1115.34,1119.36
01:24.2,larabourne@rochdaleassets.com,a.afzal@rochdaleassets.com,206.67,25141,GBX,ITV.L,Services,206.63,210.52
01:24.3,u.abduallatif@janestreetcap.com,manimal@jlb.com,4675.28,23904,GBX,BATS.L,Consumer Goods,4675.28,4679.28
01:24.3,w.tuffnell@janestreetcap.com,m.grein@tibratrading.com,351.28,7184,GBX,SL.L,Financial,351.07,355.07
01:24.3,carlee.c@invensys.com,a.smith@fenchurchst.com,1469.88,13166,GBX,BLT.L,Basic Materials,1465.59,1469.88
01:24.4,w.cromwell@aspectcapital.com,k.c.cooper@aspectcapital.com,1047.58,34426,GBX,STJ.L,Financial,1047.58,1051.35
01:25.0,zach@invensys.com,a.braxton@vinvest.com,398.04,29110,GBX,BT.A.L,Technology,394.05,398.04
01:25.0,rudyard.smithies@citadel.com,a.braxton@vinvest.com,1014.81,10108,GBX,LAND.L,Financial,1014.81,1016.16
01:25.1,larabourne@rochdaleassets.com,l.lee@moma.com,2308.12,21174,GBX,RDSB.L,Basic Materials,2308.12,2310.26
01:25.2,s.benson@bridgewater.com,a.braxton@vinvest.com,1833.66,38336,GBX,ADM.L,Financial,1833.66,1833.66
01:25.3,a.clare@sorrel.com,a.braxton@vinvest.com,171.1,29377,GBX,TW.L,Industrial Goods,171.1,174.93
01:25.4,n.ainsworth@vinvest.com,k.c.cooper@aspectcapital.com,3673.95,12706,GBX,IMB.L,Consumer Goods,3670.12,3673.95
01:25.6,zach@invensys.com,j.freeman@sorrel.com,179.81,14829,GBX,TW.L,Industrial Goods,175.88,179.81
